Student ID,student_name,gender,grade,school_name,reading_score,math_score,math_passed,reading_passed,overall
10570,Erin Allen,F,9th,Hernandez High School,98,76,1,1,1
10571,Lori Stewart,F,9th,Hernandez High School,81,89,1,1,1
10572,Robert Rodriguez,M,12th,Hernandez High School,78,78,1,1,1
10573,Christopher Leonard,M,9th,Hernandez High School,82,84,1,1,1
10574,Scott Campbell DVM,M,9th,Hernandez High School,65,58,0,0,0
10575,Cameron Logan,M,12th,Hernandez High School,78,62,0,1,0
10576,Robert Fuller,M,9th,Hernandez High School,97,90,1,1,1
10577,Erik Hall,M,11th,Hernandez High School,85,79,1,1,1
10578,Pamela Brown,F,11th,Hernandez High School,94,83,1,1,1
10579,Crystal Hawkins,F,10th,Hernandez High School,98,99,1,1,1
10580,Belinda Thomas,F,10th,Hernandez High School,98,98,1,1,1
10581,Timothy Murphy,M,10th,Hernandez High School,70,60,0,1,0
10582,Amanda Morales,F,12th,Hernandez High School,74,72,1,1,1
10583,Austin Parks,M,9th,Hernandez High School,71,90,1,1,1
10584,Gina Williams,F,10th,Hernandez High School,70,76,1,1,1
10585,Kristin Ramirez,F,12th,Hernandez High School,86,73,1,1,1
10586,Veronica Dalton,F,10th,Hernandez High School,95,57,0,1,0
10587,Robert Castro,M,9th,Hernandez High School,73,67,0,1,0
10588,Brandon Yang,M,9th,Hernandez High School,80,65,0,1,0
10589,Kristy White,F,11th,Hernandez High School,90,74,1,1,1
10590,Ronald Reed,M,9th,Hernandez High School,90,65,0,1,0
10591,Stacy Lane,F,12th,Hernandez High School,73,56,0,1,0
10592,Amanda Aguilar,F,9th,Hernandez High School,87,91,1,1,1
10593,Patricia Shepard,F,9th,Hernandez High School,87,81,1,1,1
10594,Carlos Martinez,M,11th,Hernandez High School,77,85,1,1,1
10595,Donald Hall,M,9th,Hernandez High School,85,91,1,1,1
10596,Stephanie Guzman,F,11th,Hernandez High School,64,95,1,0,0
10597,Elizabeth Mendez,F,10th,Hernandez High School,74,66,0,1,0
10598,Travis Hernandez,M,10th,Hernandez High School,68,99,1,0,0
10599,Claudia Davis,F,9th,Hernandez High School,76,74,1,1,1
10600,Gina Jones,F,11th,Hernandez High School,65,60,0,0,0
10601,Tiffany Hickman,F,12th,Hernandez High School,79,71,1,1,1
10602,Donna Cooley,F,11th,Hernandez High School,96,96,1,1,1
10603,Matthew Alexander Jr.,M,9th,Hernandez High School,98,55,0,1,0
10604,Lisa Wright,F,12th,Hernandez High School,79,75,1,1,1
10605,Scott Hughes,M,10th,Hernandez High School,90,59,0,1,0
10606,Stacey Matthews,F,12th,Hernandez High School,85,60,0,1,0
10607,Matthew Torres,M,9th,Hernandez High School,79,94,1,1,1
10608,Connor Dixon,M,9th,Hernandez High School,72,86,1,1,1
10609,Deborah Peterson,F,9th,Hernandez High School,71,83,1,1,1
10610,Lisa Miller,F,9th,Hernandez High School,73,93,1,1,1
10611,Jonathan Hall,M,9th,Hernandez High School,85,90,1,1,1
10612,Lawrence Decker,M,11th,Hernandez High School,91,90,1,1,1
10613,Curtis Hunt,M,11th,Hernandez High School,76,98,1,1,1
10614,Heather Watkins,F,11th,Hernandez High School,84,99,1,1,1
10615,Dr. Shane Gilmore MD,M,9th,Hernandez High School,68,67,0,0,0
10616,Monique Mitchell,F,9th,Hernandez High School,80,88,1,1,1
10617,Mary Pearson,F,9th,Hernandez High School,64,93,1,0,0
10618,Paul Hall,M,11th,Hernandez High School,63,61,0,0,0
10619,Michael White,M,9th,Hernandez High School,92,69,0,1,0
10620,David Vasquez,M,10th,Hernandez High School,68,91,1,0,0
10621,Kaitlyn Buckley,F,9th,Hernandez High School,92,77,1,1,1
10622,Arthur Johnson,M,9th,Hernandez High School,80,67,0,1,0
10623,Jordan Abbott,F,9th,Hernandez High School,84,57,0,1,0
10624,Anna Hill,F,9th,Hernandez High School,71,96,1,1,1
10625,Samantha Castro,F,9th,Hernandez High School,67,99,1,0,0
10626,Susan Schmidt,F,9th,Hernandez High School,87,92,1,1,1
10627,Tyrone Murphy,M,9th,Hernandez High School,79,95,1,1,1
10628,Charles Frank,M,12th,Hernandez High School,66,64,0,0,0
10629,Debra Bradley,F,11th,Hernandez High School,67,85,1,0,0
10630,Austin Rivera,M,10th,Hernandez High School,68,90,1,0,0
10631,Carolyn Reeves,F,11th,Hernandez High School,91,73,1,1,1
10632,Krista Wallace,F,9th,Hernandez High School,65,95,1,0,0
10633,Debra Dudley,F,9th,Hernandez High School,98,97,1,1,1
10634,Billy Rodriguez,M,10th,Hernandez High School,79,81,1,1,1
10635,Brandon Castillo,M,11th,Hernandez High School,70,79,1,1,1
10636,Jamie Gonzales,F,10th,Hernandez High School,84,95,1,1,1
10637,Jerry Wong,M,12th,Hernandez High School,80,61,0,1,0
10638,Bradley Smith,M,10th,Hernandez High School,82,85,1,1,1
10639,Natalie Lee,F,9th,Hernandez High School,77,81,1,1,1
10640,Melissa Ruiz,F,11th,Hernandez High School,82,83,1,1,1
10641,Jennifer Robinson,F,11th,Hernandez High School,72,87,1,1,1
10642,Carol Robinson,F,12th,Hernandez High School,76,70,1,1,1
10643,Michelle Estrada,F,10th,Hernandez High School,92,88,1,1,1
10644,Christopher Anderson,M,9th,Hernandez High School,83,82,1,1,1
10645,Miss Paula Lawson,F,10th,Hernandez High School,88,79,1,1,1
10646,Zoe Meyer,F,10th,Hernandez High School,85,92,1,1,1
10647,Rodney Warren,M,12th,Hernandez High School,89,93,1,1,1
10648,Zachary Hill,M,12th,Hernandez High School,73,78,1,1,1
10649,Kimberly Porter,F,11th,Hernandez High School,75,65,0,1,0
10650,Carlos Jones,M,10th,Hernandez High School,98,93,1,1,1
10651,David Daugherty,M,10th,Hernandez High School,81,78,1,1,1
10652,Lisa Reynolds,F,10th,Hernandez High School,74,82,1,1,1
10653,Linda Collins,F,11th,Hernandez High School,73,59,0,1,0
10654,Vanessa Sanders,F,10th,Hernandez High School,79,77,1,1,1
10655,George Sherman,M,11th,Hernandez High School,66,57,0,0,0
10656,Daniel Lee,M,11th,Hernandez High School,95,62,0,1,0
10657,Regina Mueller,F,9th,Hernandez High School,98,66,0,1,0
10658,Nicholas Chambers,M,12th,Hernandez High School,70,68,0,1,0
10659,Paul Tran,M,11th,Hernandez High School,80,77,1,1,1
10660,Mrs. Theresa Roberts,F,9th,Hernandez High School,71,93,1,1,1
10661,Tommy Bowers,M,11th,Hernandez High School,90,96,1,1,1
10662,Amber Perry,F,10th,Hernandez High School,94,70,1,1,1
10663,Tina Gonzales,F,9th,Hernandez High School,88,85,1,1,1
10664,Tina Dean,F,10th,Hernandez High School,93,68,0,1,0
10665,Jane Cole,F,12th,Hernandez High School,97,86,1,1,1
10666,Patrick Townsend,M,9th,Hernandez High School,87,57,0,1,0
10667,Christopher Clarke,M,10th,Hernandez High School,66,74,1,0,0
10668,Leonard Diaz,M,9th,Hernandez High School,97,86,1,1,1
10669,Jeremy Franklin,M,11th,Hernandez High School,77,78,1,1,1
10670,Nancy Hernandez,F,9th,Hernandez High School,79,57,0,1,0
10671,David Li,M,12th,Hernandez High School,96,58,0,1,0
10672,Robert Boyle,M,10th,Hernandez High School,71,59,0,1,0
10673,Stephanie Terrell,F,11th,Hernandez High School,97,70,1,1,1
10674,Dylan Garza,M,10th,Hernandez High School,70,98,1,1,1
10675,Diane Cole,F,10th,Hernandez High School,79,97,1,1,1
10676,Kathryn Cruz,F,10th,Hernandez High School,98,60,0,1,0
10677,Reginald Johnson,M,11th,Hernandez High School,96,70,1,1,1
10678,Brandi Hoffman,F,9th,Hernandez High School,70,68,0,1,0
10679,James Cunningham,M,10th,Hernandez High School,77,65,0,1,0
10680,Steven Daniel,M,12th,Hernandez High School,70,81,1,1,1
10681,Nicholas Rogers,M,11th,Hernandez High School,77,83,1,1,1
10682,William Jordan,M,10th,Hernandez High School,83,57,0,1,0
10683,Brenda Rowe,F,9th,Hernandez High School,77,99,1,1,1
10684,Brandi Rodriguez,F,10th,Hernandez High School,67,56,0,0,0
10685,Jennifer Ray,F,9th,Hernandez High School,98,98,1,1,1
10686,Becky Barrera,F,10th,Hernandez High School,80,93,1,1,1
10687,Aaron Pace,M,11th,Hernandez High School,72,97,1,1,1
10688,David White,M,10th,Hernandez High School,96,72,1,1,1
10689,Kelsey Jones,F,10th,Hernandez High School,74,84,1,1,1
10690,Rachel Hodges,F,10th,Hernandez High School,87,73,1,1,1
10691,Melissa Maynard,F,12th,Hernandez High School,97,69,0,1,0
10692,Hannah Smith,F,9th,Hernandez High School,89,68,0,1,0
10693,Jeffery Hughes,M,12th,Hernandez High School,85,67,0,1,0
10694,Michael Ayala,M,12th,Hernandez High School,97,77,1,1,1
10695,Lauren Mullen,F,9th,Hernandez High School,65,78,1,0,0
10696,Denise Johnson,F,9th,Hernandez High School,93,57,0,1,0
10697,Jennifer Jenkins,F,12th,Hernandez High School,83,91,1,1,1
10698,Erin Brown,F,9th,Hernandez High School,77,90,1,1,1
10699,John Wagner,M,9th,Hernandez High School,75,97,1,1,1
10700,Alicia Wilson,F,9th,Hernandez High School,71,57,0,1,0
10701,Richard Hogan,M,11th,Hernandez High School,86,63,0,1,0
10702,Kevin Reynolds Jr.,M,12th,Hernandez High School,86,63,0,1,0
10703,Rose Gonzalez,F,9th,Hernandez High School,77,72,1,1,1
10704,Jackie Anderson,F,10th,Hernandez High School,64,75,1,0,0
10705,Matthew Dawson,M,9th,Hernandez High School,70,63,0,1,0
10706,Sara Ramsey,F,9th,Hernandez High School,75,90,1,1,1
10707,Cynthia Pearson,F,9th,Hernandez High School,64,87,1,0,0
10708,Christopher Malone,M,10th,Hernandez High School,82,94,1,1,1
10709,Wanda Hinton,F,9th,Hernandez High School,99,72,1,1,1
10710,Derek Osborne,M,10th,Hernandez High School,67,66,0,0,0
10711,Michael Parrish,M,9th,Hernandez High School,83,60,0,1,0
10712,Mackenzie Garza,F,10th,Hernandez High School,80,56,0,1,0
10713,Tiffany Cruz,F,11th,Hernandez High School,82,59,0,1,0
10714,Mr. David Anderson,M,11th,Hernandez High School,95,98,1,1,1
10715,Victoria Cruz,F,12th,Hernandez High School,73,89,1,1,1
10716,Jennifer Johnson,F,10th,Hernandez High School,98,61,0,1,0
10717,Travis Martinez,M,11th,Hernandez High School,67,60,0,0,0
10718,Jennifer Ramirez,F,9th,Hernandez High School,84,88,1,1,1
10719,Roy Leon,M,11th,Hernandez High School,81,94,1,1,1
10720,Deborah Campbell,F,10th,Hernandez High School,93,57,0,1,0
10721,Anthony Lara,M,9th,Hernandez High School,87,96,1,1,1
10722,Charles Turner,M,10th,Hernandez High School,83,97,1,1,1
10723,William David,M,11th,Hernandez High School,97,67,0,1,0
10724,Matthew Shaffer,M,11th,Hernandez High School,92,89,1,1,1
10725,Philip Hughes,M,9th,Hernandez High School,98,74,1,1,1
10726,James Smith,M,11th,Hernandez High School,63,93,1,0,0
10727,Dawn Holt,F,11th,Hernandez High School,93,84,1,1,1
10728,Michael Hansen,M,10th,Hernandez High School,93,95,1,1,1
10729,Sara Allen,F,12th,Hernandez High School,89,55,0,1,0
10730,Michael Juarez,M,11th,Hernandez High School,85,58,0,1,0
10731,Steven Brown,M,10th,Hernandez High School,69,98,1,0,0
10732,Crystal Pope,F,9th,Hernandez High School,91,87,1,1,1
10733,Wesley Morton,M,11th,Hernandez High School,79,68,0,1,0
10734,Daniel Ramos,M,12th,Hernandez High School,82,79,1,1,1
10735,Lori Mack,F,9th,Hernandez High School,78,83,1,1,1
10736,Alison Leach,F,12th,Hernandez High School,88,90,1,1,1
10737,Matthew Richards,M,10th,Hernandez High School,95,66,0,1,0
10738,Shannon Martinez,F,12th,Hernandez High School,83,72,1,1,1
10739,Henry Webb,M,11th,Hernandez High School,79,65,0,1,0
10740,James Rogers,M,10th,Hernandez High School,99,63,0,1,0
10741,Manuel Parsons,M,11th,Hernandez High School,74,73,1,1,1
10742,Chase Miller,M,9th,Hernandez High School,67,99,1,0,0
10743,Dawn Morgan,F,9th,Hernandez High School,91,66,0,1,0
10744,Anthony Richardson,M,9th,Hernandez High School,71,95,1,1,1
10745,Benjamin Owens,M,9th,Hernandez High School,96,93,1,1,1
10746,Matthew Wood,M,11th,Hernandez High School,87,70,1,1,1
10747,Cheryl Schultz,F,12th,Hernandez High School,72,70,1,1,1
10748,Robert Hogan,M,9th,Hernandez High School,66,88,1,0,0
10749,Mackenzie Scott,F,9th,Hernandez High School,81,62,0,1,0
10750,Patricia Ramsey,F,11th,Hernandez High School,84,93,1,1,1
10751,Benjamin Allen,M,11th,Hernandez High School,82,86,1,1,1
10752,Mary Hammond,F,10th,Hernandez High School,68,97,1,0,0
10753,Jeffery Nichols,M,11th,Hernandez High School,67,70,1,0,0
10754,Scott Tucker,M,12th,Hernandez High School,84,64,0,1,0
10755,Robert Flores,M,9th,Hernandez High School,85,61,0,1,0
10756,Dr. Gabrielle Morris,F,9th,Hernandez High School,91,83,1,1,1
10757,Amber Mclaughlin,F,9th,Hernandez High School,91,68,0,1,0
10758,Walter Hernandez,M,12th,Hernandez High School,96,77,1,1,1
10759,Charles Boone,M,9th,Hernandez High School,92,88,1,1,1
10760,Cindy Thompson,F,12th,Hernandez High School,91,75,1,1,1
10761,Daniel Cook,M,9th,Hernandez High School,94,66,0,1,0
10762,Kelli Adams,F,9th,Hernandez High School,79,72,1,1,1
10763,Michael Flores,M,9th,Hernandez High School,93,60,0,1,0
10764,Matthew Lowe,M,11th,Hernandez High School,80,59,0,1,0
10765,Ivan Miller,M,11th,Hernandez High School,97,74,1,1,1
10766,Brett Holt,M,11th,Hernandez High School,70,87,1,1,1
10767,Henry Turner,M,12th,Hernandez High School,72,61,0,1,0
10768,Rachel Erickson,F,11th,Hernandez High School,96,82,1,1,1
10769,Carol Sanchez,F,9th,Hernandez High School,92,97,1,1,1
10770,Matthew Rodriguez,M,12th,Hernandez High School,80,62,0,1,0
10771,Emily Esparza,F,11th,Hernandez High School,73,60,0,1,0
10772,Jacob Skinner Jr.,M,9th,Hernandez High School,96,68,0,1,0
10773,Holly Tucker,F,10th,Hernandez High School,83,69,0,1,0
10774,Rickey Buckley,M,9th,Hernandez High School,63,74,1,0,0
10775,Ann Stevens,F,9th,Hernandez High School,87,96,1,1,1
10776,Shawn Reyes,M,12th,Hernandez High School,92,79,1,1,1
10777,Marie Barrett,F,12th,Hernandez High School,64,58,0,0,0
10778,Jennifer Ball,F,11th,Hernandez High School,99,66,0,1,0
10779,Brandon Young,M,9th,Hernandez High School,74,96,1,1,1
10780,Lori Miller,F,9th,Hernandez High School,81,89,1,1,1
10781,Miss Lisa Kennedy,F,12th,Hernandez High School,68,80,1,0,0
10782,Timothy Byrd DDS,M,12th,Hernandez High School,73,81,1,1,1
10783,Dylan Stewart,M,10th,Hernandez High School,93,71,1,1,1
10784,Debra Lopez,F,11th,Hernandez High School,83,91,1,1,1
10785,Julie Hawkins,F,10th,Hernandez High School,97,88,1,1,1
10786,Charles Reeves,M,11th,Hernandez High School,70,68,0,1,0
10787,Robert Wilson,M,9th,Hernandez High School,93,75,1,1,1
10788,Denise Silva,F,12th,Hernandez High School,93,70,1,1,1
10789,Haley Jordan PhD,F,12th,Hernandez High School,81,90,1,1,1
10790,Sheila Anderson,F,12th,Hernandez High School,69,63,0,0,0
10791,Brandon Nguyen,M,9th,Hernandez High School,75,58,0,1,0
10792,Deborah Mack DVM,F,9th,Hernandez High School,72,90,1,1,1
10793,Richard Gates,M,10th,Hernandez High School,79,91,1,1,1
10794,Gregory Sutton,M,12th,Hernandez High School,96,80,1,1,1
10795,Mary Campbell,F,9th,Hernandez High School,91,83,1,1,1
10796,Kathleen Miller,F,11th,Hernandez High School,67,83,1,0,0
10797,Angelica Everett,F,10th,Hernandez High School,85,73,1,1,1
10798,Aaron Sloan,M,9th,Hernandez High School,80,63,0,1,0
10799,Spencer Taylor,M,9th,Hernandez High School,79,87,1,1,1
10800,Kyle Stewart,M,9th,Hernandez High School,86,56,0,1,0
10801,Jonathan Casey,M,11th,Hernandez High School,78,90,1,1,1
10802,Nicole Howard,F,9th,Hernandez High School,96,77,1,1,1
10803,Mckenzie Morris DVM,F,9th,Hernandez High School,67,96,1,0,0
10804,Roberto Jones,M,10th,Hernandez High School,93,61,0,1,0
10805,Ellen Cooper,F,11th,Hernandez High School,81,98,1,1,1
10806,Melanie Rowland,F,9th,Hernandez High School,97,78,1,1,1
10807,Steven Merritt,M,9th,Hernandez High School,98,89,1,1,1
10808,William Gutierrez,M,10th,Hernandez High School,88,93,1,1,1
10809,Shannon Soto,F,9th,Hernandez High School,80,85,1,1,1
10810,Alex Fischer,M,10th,Hernandez High School,96,56,0,1,0
10811,Charles Clark,M,12th,Hernandez High School,85,93,1,1,1
10812,Maria Gonzalez,F,10th,Hernandez High School,92,74,1,1,1
10813,Danny French,M,10th,Hernandez High School,82,55,0,1,0
10814,Sheila Mathis,F,9th,Hernandez High School,75,94,1,1,1
10815,Jessica Jones,F,12th,Hernandez High School,69,85,1,0,0
10816,Jacob Romero,M,9th,Hernandez High School,97,90,1,1,1
10817,Megan Saunders MD,F,9th,Hernandez High School,73,58,0,1,0
10818,Nathan Fernandez,M,9th,Hernandez High School,66,81,1,0,0
10819,Crystal Jacobs,F,10th,Hernandez High School,86,65,0,1,0
10820,Thomas Clarke,M,12th,Hernandez High School,87,80,1,1,1
10821,Joseph Cooper,M,9th,Hernandez High School,67,84,1,0,0
10822,Tina Meyer MD,F,9th,Hernandez High School,83,55,0,1,0
10823,Maria Gonzalez,F,9th,Hernandez High School,69,88,1,0,0
10824,Dennis Martinez,M,9th,Hernandez High School,77,97,1,1,1
10825,Casey Davis,F,12th,Hernandez High School,78,67,0,1,0
10826,Melanie Heath,F,11th,Hernandez High School,71,99,1,1,1
10827,Benjamin Lewis,M,12th,Hernandez High School,94,66,0,1,0
10828,Jerry Wallace,M,9th,Hernandez High School,69,87,1,0,0
10829,Shannon Stewart,F,10th,Hernandez High School,76,64,0,1,0
10830,Donna Grant,F,11th,Hernandez High School,71,98,1,1,1
10831,Doris Lopez,F,9th,Hernandez High School,85,74,1,1,1
10832,James Lewis,M,11th,Hernandez High School,78,97,1,1,1
10833,Catherine Moore,F,10th,Hernandez High School,97,95,1,1,1
10834,William Kennedy,M,9th,Hernandez High School,73,71,1,1,1
10835,Melissa Hall,F,12th,Hernandez High School,80,65,0,1,0
10836,Christy Jarvis,F,12th,Hernandez High School,84,62,0,1,0
10837,Scott Garza,M,9th,Hernandez High School,84,84,1,1,1
10838,Terry Evans,M,9th,Hernandez High School,86,61,0,1,0
10839,Jeffrey Mann,M,11th,Hernandez High School,83,68,0,1,0
10840,Harold Sutton MD,M,10th,Hernandez High School,64,99,1,0,0
10841,Michelle Roberts,F,9th,Hernandez High School,69,81,1,0,0
10842,Marcus Drake,M,10th,Hernandez High School,90,87,1,1,1
10843,Thomas Matthews,M,11th,Hernandez High School,94,60,0,1,0
10844,Amanda Brady,F,10th,Hernandez High School,75,89,1,1,1
10845,Peggy Henson,F,10th,Hernandez High School,93,77,1,1,1
10846,Jamie Nelson,F,9th,Hernandez High School,86,76,1,1,1
10847,James Allen DVM,M,9th,Hernandez High School,64,98,1,0,0
10848,Shelly Snyder,F,11th,Hernandez High School,68,73,1,0,0
10849,Joshua Silva,M,9th,Hernandez High School,91,59,0,1,0
10850,Robin Hull,F,11th,Hernandez High School,83,92,1,1,1
10851,Kristin Parks,F,9th,Hernandez High School,71,72,1,1,1
10852,Edward Clarke,M,10th,Hernandez High School,76,96,1,1,1
10853,Samantha Collins,F,10th,Hernandez High School,74,61,0,1,0
10854,Caroline Hanna,F,9th,Hernandez High School,67,65,0,0,0
10855,Anthony Meza,M,10th,Hernandez High School,64,60,0,0,0
10856,Daniel Williams,M,9th,Hernandez High School,83,81,1,1,1
10857,Brittany Wright,F,11th,Hernandez High School,64,90,1,0,0
10858,Timothy Stuart,M,10th,Hernandez High School,83,96,1,1,1
10859,Morgan Dougherty,F,11th,Hernandez High School,83,91,1,1,1
10860,Steven Walker,M,9th,Hernandez High School,82,73,1,1,1
10861,Tracy Charles,F,12th,Hernandez High School,71,86,1,1,1
10862,Jeffery Cook,M,10th,Hernandez High School,87,65,0,1,0
10863,Nancy Davies,F,9th,Hernandez High School,90,90,1,1,1
10864,Amy Thompson,F,12th,Hernandez High School,92,64,0,1,0
10865,Dr. Lauren Perry,F,9th,Hernandez High School,95,93,1,1,1
10866,Ashley Anderson,F,9th,Hernandez High School,85,91,1,1,1
10867,Dawn Gonzales,F,12th,Hernandez High School,89,61,0,1,0
10868,Ricardo Valdez,M,12th,Hernandez High School,97,63,0,1,0
10869,Eric Riley MD,M,10th,Hernandez High School,70,82,1,1,1
10870,Dylan Cline,M,9th,Hernandez High School,65,95,1,0,0
10871,Tracy Diaz,F,9th,Hernandez High School,99,58,0,1,0
10872,Rodney Jones,M,10th,Hernandez High School,85,95,1,1,1
10873,Samantha Hardin,F,11th,Hernandez High School,90,88,1,1,1
10874,Kayla Rodriguez,F,10th,Hernandez High School,69,85,1,0,0
10875,Joseph Ford,M,12th,Hernandez High School,89,80,1,1,1
10876,Laura Nguyen,F,10th,Hernandez High School,87,79,1,1,1
10877,Ian Smith,M,9th,Hernandez High School,92,81,1,1,1
10878,William Patton,M,12th,Hernandez High School,74,80,1,1,1
10879,Thomas Wagner,M,9th,Hernandez High School,63,81,1,0,0
10880,David Ellis,M,9th,Hernandez High School,85,79,1,1,1
10881,Alan Clark,M,9th,Hernandez High School,78,84,1,1,1
10882,Daniel Dunn,M,12th,Hernandez High School,85,79,1,1,1
10883,Samuel Farley,M,11th,Hernandez High School,98,56,0,1,0
10884,Sean Knight,M,9th,Hernandez High School,64,66,0,0,0
10885,Adam Shaw,M,12th,Hernandez High School,85,60,0,1,0
10886,Lisa Turner,F,10th,Hernandez High School,96,93,1,1,1
10887,Thomas Zhang,M,9th,Hernandez High School,96,64,0,1,0
10888,Leslie Cooper,F,10th,Hernandez High School,76,71,1,1,1
10889,Jamie Rogers DDS,F,9th,Hernandez High School,76,91,1,1,1
10890,Sara Roberts,F,9th,Hernandez High School,63,99,1,0,0
10891,Natalie Terry,F,10th,Hernandez High School,78,67,0,1,0
10892,Alex Donovan,M,11th,Hernandez High School,99,97,1,1,1
10893,Nicholas Gibson,M,10th,Hernandez High School,78,89,1,1,1
10894,Tracy Cantrell,M,10th,Hernandez High School,94,73,1,1,1
10895,Jessica Taylor,F,12th,Hernandez High School,91,56,0,1,0
10896,Kenneth Savage,M,10th,Hernandez High School,74,83,1,1,1
10897,Gregory Hester,M,12th,Hernandez High School,90,81,1,1,1
10898,Natasha Lee MD,F,10th,Hernandez High School,82,98,1,1,1
10899,Dustin Barnett,M,10th,Hernandez High School,81,80,1,1,1
10900,Brian Williams,M,9th,Hernandez High School,74,89,1,1,1
10901,Ms. Paula Taylor,F,12th,Hernandez High School,90,76,1,1,1
10902,Miranda Medina,F,11th,Hernandez High School,80,89,1,1,1
